time,tip_x,tip_y,tip_z
0.1300000000000001,-0.35680380291626124,0.0,-0.01565189962197025
0.1320000000000001,-0.35668056740019416,0.0,-0.014147046185417567
0.1340000000000001,-0.35656683678961215,0.0,-0.012654757769158753
0.1360000000000001,-0.35645768416435675,0.0,-0.01118430913114929
0.1380000000000001,-0.356348214069889,0.0,-0.009741229172920751
0.1400000000000001,-0.3562349108499051,0.0,-0.008330258856416972
0.1420000000000001,-0.3561153761013477,0.0,-0.006955425292609285
0.1440000000000001,-0.35598810904638567,0.0,-0.005620108856649625
0.1460000000000001,-0.3558523232603481,0.0,-0.004327104326057429
0.1480000000000001,-0.3557006886002261,0.0,-0.003068245570983119
0.1500000000000001,-0.3555340458878965,0.0,-0.0018472057963888344
0.1520000000000001,-0.3553536155146817,0.0,-0.0006670781182045171
0.1540000000000001,-0.3551608937818108,0.0,0.000469578165876422
0.1560000000000001,-0.35496486718565273,0.0,0.0015499650396061382
0.1580000000000001,-0.3547616001038157,0.0,0.0025818688150331393
0.16000000000000011,-0.3545530248263727,0.0,0.003564063911212778
0.16200000000000012,-0.3543410675840523,0.0,0.0044957324826223055
0.16400000000000012,-0.35412761316524016,0.0,0.0053764247012272615
0.16600000000000012,-0.35391447713223523,0.0,0.006206022181752147
0.16800000000000012,-0.3537033844283659,0.0,0.006984704244724554
0.17000000000000012,-0.35349595334413014,0.0,0.007712916751457577
0.17200000000000013,-0.35329368396180644,0.0,0.008391343278230406
0.17400000000000013,-0.3530979503277587,0.0,0.009020878424709028
0.17600000000000013,-0.35290999571302506,0.0,0.009602603075159893
0.17800000000000013,-0.3527309304183564,0.0,0.01013776145114606
0.18000000000000013,-0.35256173166185195,0.0,0.010627739811841397
0.18200000000000013,-0.3524032451576376,0.0,0.011074046673388016
0.18400000000000014,-0.35225618805424336,0.0,0.011478294432268388
0.18600000000000014,-0.3521211529528859,0.0,0.011842182289746844
0.18800000000000014,-0.35199861276992944,0.0,0.012167480385291085
0.19000000000000014,-0.3518889262454299,0.0,0.01245601505665947
0.19200000000000014,-0.3517920385849156,0.0,0.012710127884641959
0.19400000000000014,-0.35170645424689106,0.0,0.012934223010441975
0.19600000000000015,-0.35163083923168503,0.0,0.013132114223071673
0.19800000000000015,-0.35156400707056157,0.0,0.013307106553039905
0.20000000000000015,-0.35150490510933463,0.0,0.01346206631939842
0.20200000000000015,-0.35145260138782947,0.0,0.01359948130455671
0.20400000000000015,-0.3514062723003159,0.0,0.013721512480730225
0.20600000000000016,-0.3513651911387828,0.0,0.013830038500415642
0.20800000000000016,-0.3513287175621314,0.0,0.013926693984496363
0.21000000000000016,-0.351296287993626,0.0,0.014012902490166013
0.21200000000000016,-0.3512674065207329,0.0,0.014089904311927665
0.21400000000000016,-0.35124157661450006,0.0,0.0141587848700796
0.21600000000000016,-0.3512183446446683,0.0,0.014220458191414542
0.21800000000000017,-0.35119730771264257,0.0,0.01427569987764235
0.22000000000000017,-0.3511781120714152,0.0,0.014325176113549859
0.22200000000000017,-0.35116045012247127,0.0,0.014369465674919785
0.22400000000000017,-0.3511440566673871,0.0,0.014409076697159628
0.22600000000000017,-0.35112870484553377,0.0,0.01444445950625553
0.22800000000000017,-0.3511142020299083,0.0,0.014476016480129889
0.23000000000000018,-0.3511003858491067,0.0,0.014504109664587733
0.23200000000000018,-0.35108712051156754,0.0,0.014529066809330665
0.23400000000000018,-0.35107429691432734,0.0,0.014551191654708279
0.23600000000000018,-0.3510618294106126,0.0,0.014570767352108938
0.23800000000000018,-0.351049650736041,0.0,0.01458805573284952
0.24000000000000019,-0.3510377080122179,0.0,0.01460329729081028
0.2420000000000002,-0.35102595960762334,0.0,0.014616711674996341
0.2440000000000002,-0.35101437267773156,0.0,0.014628498533536705
0.2460000000000002,-0.35100292124127597,0.0,0.014638838587310993
0.2480000000000002,-0.35099158467832947,0.0,0.014647894840815134
0.25000000000000017,-0.350980346559311,0.0,0.014655813861241485
0.25200000000000017,-0.3509691937329696,0.0,0.014662727075151871
0.25400000000000017,-0.3509581156166045,0.0,0.014668752046472139
0.25600000000000017,-0.3509471036439231,0.0,0.014673993710620475
0.2580000000000002,-0.3509361508355792,0.0,0.014678545548058003
0.2600000000000002,-0.35092525146506415,0.0,0.01468249068694974
0.2620000000000002,-0.35091440079862934,0.0,0.014685902929394423
0.2640000000000002,-0.3509035948926429,0.0,0.014688847699178359
0.2660000000000002,-0.3508928304354769,0.0,0.014691382911516726
0.2680000000000002,-0.3508821046239106,0.0,0.014693559766997072
0.2700000000000002,-0.35087141506628716,0.0,0.014695423473116337
0.2720000000000002,-0.3508607597064103,0.0,0.01469701389753958
0.2740000000000002,-0.3508501367635312,0.0,0.014698366157631593
0.2760000000000002,-0.35083954468482603,0.0,0.014699511150988886
0.2780000000000002,-0.35082898210758456,0.0,0.014700476031714427
0.2800000000000002,-0.3508184478289621,0.0,0.014701284637069878
0.2820000000000002,-0.3508079407816329,0.0,0.014701957868949844
0.2840000000000002,-0.350797460014061,0.0,0.014702514034385217
0.2860000000000002,-0.35078700467439855,0.0,0.014702969149014256
0.2880000000000002,-0.35077657399723977,0.0,0.014703337207171291
0.2900000000000002,-0.350766167292637,0.0,0.014703630421962488
0.2920000000000002,-0.3507557839369164,0.0,0.014703859438410682
0.2940000000000002,-0.3507454233649344,0.0,0.014704033522482951
0.2960000000000002,-0.3507350850634918,0.0,0.01470416072855324
0.2980000000000002,-0.35072476856569135,0.0,0.014704248047616691
0.3000000000000002,-0.35071447344606216,0.0,0.014704301538338044
0.3020000000000002,-0.3507041993163182,0.0,0.014704326442817633
0.3040000000000002,-0.3513505059550346,0.0,0.015475181323248655
0.3060000000000002,-0.3529768482920351,0.0,0.016961179249272873
0.3080000000000002,-0.3553787214758277,0.0,0.01911342015067402
0.3100000000000002,-0.3583783252302791,0.0,0.021891988999418688
0.3120000000000002,-0.3618219296937202,0.0,0.025261854621190932
0.3140000000000002,-0.36557736596635276,0.0,0.02919031089160165
0.3160000000000002,-0.3695316792163833,0.0,0.03364548658294009
0.3180000000000002,-0.37358895692935973,0.0,0.038595572517673676
0.32000000000000023,-0.3776683327100028,0.0,0.04400851062365588
0.32200000000000023,-0.38170216103552734,0.0,0.049851963544818995
0.32400000000000023,-0.38563435679549035,0.0,0.05609343959759458
0.32600000000000023,-0.38941889320466305,0.0,0.06270048960092436
0.32800000000000024,-0.3930184516588946,0.0,0.06964092250835668
0.33000000000000024,-0.3964032168739037,0.0,0.07688300840789675
0.33200000000000024,-0.39954981011250734,0.0,0.08439565243095035
0.33400000000000024,-0.4024403525478164,0.0,0.09214853310549864
0.33600000000000024,-0.40506164997058824,0.0,0.10011220502146884
0.33800000000000024,-0.40740448927013595,0.0,0.1082581693741666
0.34000000000000025,-0.40946303651159366,0.0,0.11655891780290348
0.34200000000000025,-0.4112343260687117,0.0,0.124987955545035
0.34400000000000025,-0.4127178301815174,0.0,0.13351980972830602
0.34600000000000025,-0.4139150984894914,0.0,0.14213002795522947
0.34800000000000025,-0.4148294575163219,0.0,0.15079517142729293
0.35000000000000026,-0.4154607858168883,0.0,0.15949783203085094
0.35200000000000026,-0.4158161838108031,0.0,0.16821713382974457
0.35400000000000026,-0.4159036120692162,0.0,0.1769330487017738
0.35600000000000026,-0.41573180076894445,0.0,0.18562639639195028
0.35800000000000026,-0.4153101739767431,0.0,0.1942788498318089
0.36000000000000026,-0.41464878412198675,0.0,0.20287294470682124
0.36200000000000027,-0.4137582529764844,0.0,0.21139209205266635
0.36400000000000027,-0.4126497163184943,0.0,0.2198205925757023
0.36600000000000027,-0.41133477020815845,0.0,0.2281436513990508
0.36800000000000027,-0.40982541744290235,0.0,0.2363473920108024
0.3700000000000003,-0.4081340132973531,0.0,0.2444188683151245
0.3720000000000003,-0.40627321008951933,0.0,0.2523460738434406
0.3740000000000003,-0.4042559004619253,0.0,0.2601179473570533
0.3760000000000003,-0.40209515953300234,0.0,0.26772437425293577
0.3780000000000003,-0.3998041862710142,0.0,0.27515618336156966
0.3800000000000003,-0.3973962445813408,0.0,0.28240513889230223
0.3820000000000003,-0.3948846046897475,0.0,0.2894639274319507
0.3840000000000003,-0.39228248546188665,0.0,0.2963261400314851
0.3860000000000003,-0.38960299833730583,0.0,0.30298624951901926
0.3880000000000003,-0.3868590935938495,0.0,0.30943958324939
0.3900000000000003,-0.3840635097252003,0.0,0.31568229153221916
0.3920000000000003,-0.38123020128232754,0.0,0.32171083876526285
0.3940000000000003,-0.3783710820738857,0.0,0.32752267299720705
0.3960000000000003,-0.3754977627841103,0.0,0.333116042196435
0.3980000000000003,-0.3726214969237669,0.0,0.33848993752871975
0.4000000000000003,-0.36975313399727006,0.0,0.3436440372001496
0.4020000000000003,-0.36690307943336475,0.0,0.3485786511534351
0.4040000000000003,-0.36408632070113534,0.0,0.35329354850460337
0.4060000000000003,-0.36131134184343716,0.0,0.35778925417442975
0.4080000000000003,-0.35858629703487765,0.0,0.36206710103322043
0.4100000000000003,-0.3559189410983671,0.0,0.36612910648674235
0.4120000000000003,-0.3533165771229917,0.0,0.3699778642920891
0.4140000000000003,-0.35078601818441346,0.0,0.3736164498432216
0.4160000000000003,-0.3483335606738618,0.0,0.37704833735903415
0.4180000000000003,-0.3459649671673342,0.0,0.38027732758432686
0.4200000000000003,-0.34368545712318266,0.0,0.3833074847761674
0.4220000000000003,-0.34149970399349117,0.0,0.3861430818947782
0.4240000000000003,-0.3394118375813999,0.0,0.38878855304949644
0.4260000000000003,-0.33742545068073015,0.0,0.39124845236688965
0.4280000000000003,-0.33554360920287907,0.0,0.393527418550473
0.4300000000000003,-0.3337688651350099,0.0,0.3956301444905262
0.43200000000000033,-0.3321032717881064,0.0,0.3975613513593145
0.43400000000000033,-0.33054840088765686,0.0,0.39932576669275904
0.43600000000000033,-0.32910536113691147,0.0,0.4009281060155342
0.43800000000000033,-0.3277748179454226,0.0,0.40237305761399855
0.44000000000000034,-0.3265570140659611,0.0,0.4036652701016282
0.44200000000000034,-0.32545179092259324,0.0,0.404809342456031
0.44400000000000034,-0.3244586104431959,0.0,0.40580981623642115
0.44600000000000034,-0.32357657723252936,0.0,0.40667116971679024
0.44800000000000034,-0.32280446093883053,0.0,0.40739781369384975
0.45000000000000034,-0.32214071867953187,0.0,0.40799408875086507
0.45200000000000035,-0.32158351740192176,0.0,0.40846426377917605
0.45400000000000035,-0.321130756064002,0.0,0.40881253557863506
0.45600000000000035,-0.3207800875306903,0.0,0.40904302937631964
0.45800000000000035,-0.32052894009165994,0.0,0.4091598001194381
0.46000000000000035,-0.32037453851969805,0.0,0.40916683441305435
0.46200000000000035,-0.3203139246022176,0.0,0.4090680529859117
0.46400000000000036,-0.32034397709282947,0.0,0.4088673135781075
0.46600000000000036,-0.32046143104378855,0.0,0.40856841415278333
0.46800000000000036,-0.32066289649281776,0.0,0.40817509634060234
0.47000000000000036,-0.32094487648851816,0.0,0.4076910490310343
0.47200000000000036,-0.32130378444681124,0.0,0.40711991202885806
0.47400000000000037,-0.3217359608364086,0.0,0.4064652796983802
0.47600000000000037,-0.3222376891942825,0.0,0.4057307045221488
0.47800000000000037,-0.3228052114728489,0.0,0.40491970050580595
0.48000000000000037,-0.3234347427196247,0.0,0.4040357463664252
0.4820000000000004,-0.32412248508808983,0.0,0.40308228844831795
0.4840000000000004,-0.3248646411760169,0.0,0.40206274331781167
0.4860000000000004,-0.32565742668517034,0.0,0.4009804999967428
0.4880000000000004,-0.3264970823944601,0.0,0.3998389218030782
0.4900000000000004,-0.32737988543764107,0.0,0.39864134777592464
0.4920000000000004,-0.32830215987660694,0.0,0.3973910936708573
0.4940000000000004,-0.32926028656222844,0.0,0.39609145251975597
0.4960000000000004,-0.33025071227642105,0.0,0.39474569475695276
0.4980000000000004,-0.3312699581515335,0.0,0.3933570679203091
0.5000000000000003,-0.3323146273660226,0.0,0.39192879594178887
0.5020000000000003,-0.3333814121185344,0.0,0.39046407804713057
0.5040000000000003,-0.33446709988577744,0.0,0.3889660872883856
0.5060000000000003,-0.33556857897281434,0.0,0.3874379687364294
0.5080000000000003,-0.33668284336751736,0.0,0.3858828373631398
0.5100000000000003,-0.3378069969138721,0.0,0.3843037756448625
0.5120000000000003,-0.33893825682152234,0.0,0.38270383092012267
0.5140000000000003,-0.3400739565314286,0.0,0.38108601253537466
0.5160000000000003,-0.34121154795974445,0.0,0.37945328881296747
0.5180000000000003,-0.3423486031440155,0.0,0.37780858387551786
0.5200000000000004,-0.3434828153175712,0.0,0.3761547743605439
0.5220000000000004,-0.3446119994395294,0.0,0.3744946860585991
0.5240000000000004,-0.3457340922091701,0.0,0.37283109050725605
0.5260000000000004,-0.34684715159455726,0.0,0.37116670157218556
0.5280000000000004,-0.34794935590622145,0.0,0.36950417204525854
0.5300000000000004,-0.3490390024474353,0.0,0.367846090288117
0.5320000000000004,-0.35011450577314884,0.0,0.36619497694801706
0.5340000000000004,-0.35117439558998903,0.0,0.364553281770986
0.5360000000000004,-0.3522173143298715,0.0,0.3629233805354603
0.5380000000000004,-0.3532420144297359,0.0,0.3613075721276246
0.5400000000000004,-0.3542473553496899,0.0,0.3597080757776562
0.5420000000000004,-0.35523230036144965,0.0,0.35812702847403266
0.5440000000000004,-0.35619591313839344,0.0,0.3565664825709921
0.5460000000000004,-0.3571373541778157,0.0,0.3550284036021716
0.5480000000000004,-0.3580558770850839,0.0,0.35351466831140255
0.5500000000000004,-0.35895082474838114,0.0,0.35202706290964214
0.5520000000000004,-0.35982162543156065,0.0,0.3505672815650574
0.5540000000000004,-0.3606677888113749,0.0,0.34913692513140343
0.5560000000000004,-0.3614889019839661,0.0,0.3477375001180212
0.5580000000000004,-0.3622846254640516,0.0,0.34637041790307055
0.5600000000000004,-0.3630546891987011,0.0,0.34503699418999306
0.5620000000000004,-0.363798888616012,0.0,0.3437384487056848
0.5640000000000004,-0.36451708072735334,0.0,0.34247590513746173
0.5660000000000004,-0.36520918030018285,0.0,0.34125039130460444
0.5680000000000004,-0.36587515611676014,0.0,0.34006283955910377
0.5700000000000004,-0.36651502733239233,0.0,0.3389140874091674
0.5720000000000004,-0.36712885994518263,0.0,0.3378048783581115
0.5740000000000004,-0.36770688710619615,0.0,0.33673866519250795
0.5760000000000004,-0.36825499094556435,0.0,0.3357165597723036
0.5780000000000004,-0.36877373676273206,0.0,0.334739607569959
0.5800000000000004,-0.369263674902617,0.0,0.3338086188000813
0.5820000000000004,-0.369725345848527,0.0,0.3329241953002927
0.5840000000000004,-0.3701592841631064,0.0,0.33208675320570075
0.5860000000000004,-0.37056602149358286,0.0,0.33129654217840737
0.5880000000000004,-0.3709460888210068,0.0,0.3305536618176408
0.5900000000000004,-0.37130001810258567,0.0,0.3298580757638539
0.5920000000000004,-0.3716283434305667,0.0,0.3292096239175002
0.5940000000000004,-0.37193160180958573,0.0,0.3286080331167999
0.5960000000000004,-0.3722103336362831,0.0,0.3280529265558728
0.5980000000000004,-0.37246508294975816,0.0,0.3275438321727768
0.6000000000000004,-0.3726963975086244,0.0,0.3270801901943512
0.6020000000000004,-0.372904828739658,0.0,0.32666135998970147
0.6040000000000004,-0.3731401486712431,0.0,0.3277509691994542
0.6060000000000004,-0.373306550115505,0.0,0.3301159087868365
0.6080000000000004,-0.3733185107057785,0.0,0.33356284671338376
0.6100000000000004,-0.37310252244312625,0.0,0.33792972661556486
0.6120000000000004,-0.3725973304941771,0.0,0.343079460068536
0.6140000000000004,-0.3717533160309991,0.0,0.3488951489684634
0.6160000000000004,-0.37053142506741343,0.0,0.3552763874745122
0.6180000000000004,-0.36890189987485766,0.0,0.3621363371243037
0.6200000000000004,-0.3668481086557933,0.0,0.369398547883623
0.6220000000000004,-0.36435421369705145,0.0,0.37699567960072555
0.6240000000000004,-0.36141019535174135,0.0,0.38486838605118284
0.6260000000000004,-0.3580108388698862,0.0,0.3929639380418456
0.6280000000000004,-0.35415487823637387,0.0,0.4012350721417659
0.6300000000000004,-0.34984429291779645,0.0,0.4096390321950607
0.6320000000000005,-0.3450837449594108,0.0,0.4181367786924287
0.6340000000000005,-0.33988013912521264,0.0,0.4266923456680678
0.6360000000000005,-0.3342422866669068,0.0,0.4352723273793755
0.6380000000000005,-0.32818065298173626,0.0,0.44384547851480866
0.6400000000000005,-0.32170717011474065,0.0,0.45238241262210177
0.6420000000000005,-0.31483509592768094,0.0,0.46085538414052885
0.6440000000000005,-0.3075789013928304,0.0,0.46923813984190305
0.6460000000000005,-0.29995416282829884,0.0,0.47750582510161316
0.6480000000000005,-0.29198025635180547,0.0,0.48563571499467506
0.6500000000000005,-0.2836747409567089,0.0,0.4936048047055409
0.6520000000000005,-0.2750562918488568,0.0,0.5013917985869516
0.6540000000000005,-0.26614458907896643,0.0,0.5089770461357327
0.6560000000000005,-0.2569603236942695,0.0,0.5163425585089131
0.6580000000000005,-0.24752486690336892,0.0,0.5234718664309893
0.6600000000000005,-0.23786012110317867,0.0,0.5303500559426799
0.6620000000000005,-0.22798852183020227,0.0,0.5369638935256014
0.6640000000000005,-0.21793296245931057,0.0,0.5433018600172952
0.6660000000000005,-0.20771669679343185,0.0,0.54935415577377
0.6680000000000005,-0.19741952129740697,0.0,0.5551494056277693
0.6700000000000005,-0.18701830456435153,0.0,0.5606209001808402
0.6720000000000005,-0.17653626334536907,0.0,0.5657721817157808
0.6740000000000005,-0.16599564576928458,0.0,0.5706054125312996
0.6760000000000005,-0.1554184431795957,0.0,0.5751230333761904
0.6780000000000005,-0.14482632561510905,0.0,0.579328041250841
0.6800000000000005,-0.13424055567298304,0.0,0.5832241628757903
0.6820000000000005,-0.12368190881343866,0.0,0.5868159718728729
0.6840000000000005,-0.11317062454609748,0.0,0.5901089791669838
0.6860000000000005,-0.10272642278618362,0.0,0.5931097276785446
0.6880000000000005,-0.09236825670419699,0.0,0.5958254951999868
0.6900000000000005,-0.08211422144193965,0.0,0.598264331297455
0.6920000000000005,-0.0719814959966078,0.0,0.6004350731948711
0.6940000000000005,-0.06198626392832762,0.0,0.6023472655882116
0.6960000000000005,-0.05214530055507059,0.0,0.6040133919363045
0.6980000000000005,-0.042473597308758895,0.0,0.6054435955720244
0.7000000000000005,-0.032984989542608145,0.0,0.6066488461820971
0.7020000000000005,-0.023692178054081442,0.0,0.6076407422584269
0.7040000000000005,-0.01460675293312605,0.0,0.6084313540862217
0.7060000000000005,-0.005739220033477363,0.0,0.6090330907403816
0.7080000000000005,0.0029009697708716337,0.0,0.6094585836751083
0.7100000000000005,0.01130538856539745,0.0,0.6097205831708515
0.7120000000000005,0.019466596770883776,0.0,0.6098318655086775
0.7140000000000005,0.027378106167604943,0.0,0.6098051495209268
0.7160000000000005,0.03503434087913054,0.0,0.6096530215854064
0.7180000000000005,0.042417304544755355,0.0,0.6094188200149033
0.7200000000000005,0.04952215706029231,0.0,0.6090782934550363
0.7220000000000005,0.05634785628656258,0.0,0.6086456085796672
0.7240000000000005,0.06289352747042629,0.0,0.608133944743994
0.7260000000000005,0.06915856338174452,0.0,0.6075556236030373
0.7280000000000005,0.07514269173313126,0.0,0.6069221972327268
0.7300000000000005,0.08084601725159996,0.0,0.6062445071493284
0.7320000000000005,0.08626866733957105,0.0,0.6055339099875853
0.7340000000000005,0.09141105232658758,0.0,0.6047996433138638
0.7360000000000005,0.09627413078787225,0.0,0.6040504109305928
0.7380000000000005,0.10085936524928965,0.0,0.6032943657980588
0.7400000000000005,0.10516868001425354,0.0,0.6025390976991624
0.7420000000000005,0.10920442132147584,0.0,0.6017916254495226
0.7440000000000005,0.11296931993124626,0.0,0.6010583933495821
0.7460000000000006,0.11646645617107762,0.0,0.6003452715355229
0.7480000000000006,0.11969922742941472,0.0,0.5996575598784526
0.7500000000000006,0.12267131805789352,0.0,0.5989999950896285
0.7520000000000006,0.1253866716224057,0.0,0.5983767607048657
0.7540000000000006,0.127849465427683,0.0,0.5977914996394271
0.7560000000000006,0.13006408722752125,0.0,0.5972473290234002
0.7580000000000006,0.1320351140221945,0.0,0.5967468570458657
0.7600000000000006,0.1337672928356477,0.0,0.596292201553563
0.7620000000000006,0.13526552335749822,0.0,0.5958850101661467
0.7640000000000006,0.136534842328691,0.0,0.595526481685474
0.7660000000000006,0.13758040954481793,0.0,0.5952173885907263
0.7680000000000006,0.13840749534765018,0.0,0.5949581004246166
0.7700000000000006,0.1390214694733447,0.0,0.5947486078885403
0.7720000000000006,0.1394277911250546,0.0,0.5945885474763646
0.7740000000000006,0.13963200013826713,0.0,0.5944772264876752
0.7760000000000006,0.13963970910905094,0.0,0.5944136482717752
0.7780000000000006,0.13945659635844693,0.0,0.5943965375636108
0.7800000000000006,0.1390883996103865,0.0,0.5944243657821267
0.7820000000000006,0.1385409102656761,0.0,0.5944953761703907
0.7840000000000006,0.1378199681606191,0.0,0.5946076086652132
0.7860000000000006,0.136931456705659,0.0,0.5947589243919668
0.7880000000000006,0.13588129830688137,0.0,0.5949470296879459
0.7900000000000006,0.13467544998119377,0.0,0.5951694995649228
0.7920000000000006,0.13331989908439557,0.0,0.5954238005286053
0.7940000000000006,0.13182065908002183,0.0,0.5957073126795303
0.7960000000000006,0.13018376528569728,0.0,0.5960173510265626
0.7980000000000006,0.12841527054264795,0.0,0.5963511859506421
0.8000000000000006,0.1265212407628949,0.0,0.5967060627627815
0.8020000000000006,0.12450775031739099,0.0,0.5970792203065559
0.8040000000000006,0.12238087723688204,0.0,0.5974679085614927
0.8060000000000006,0.12014669820548479,0.0,0.5978694052098581
0.8080000000000006,0.11781128333481526,0.0,0.5982810311353587
0.8100000000000006,0.11538069071390589,0.0,0.5987001648282433
0.8120000000000006,0.11286096073706028,0.0,0.5991242556771819
0.8140000000000006,0.11025811021818005,0.0,0.5995508361341249
0.8160000000000006,0.10757812630590596,0.0,0.59997753274408
0.8180000000000006,0.10482696021914215,0.0,0.6004020760373796
0.8200000000000006,0.10201052082714002,0.0,0.6008223092875156
0.8220000000000006,0.0991346681023228,0.0,0.6012361961429922
0.8240000000000006,0.09620520647741773,0.0,0.6016418271468233
0.8260000000000006,0.09322787814125816,0.0,0.6020374251623019
0.8280000000000006,0.09020835630983687,0.0,0.6024213497284125
0.8300000000000006,0.08715223851086845,0.0,0.6027921003727692
0.8320000000000006,0.08406503992129981,0.0,0.6031483189141413
0.8340000000000006,0.08095218679794702,0.0,0.603488790790514
0.8360000000000006,0.0778190100417981,0.0,0.6038124454521251
0.8380000000000006,0.07467073893659902,0.0,0.6041183558620222
0.8400000000000006,0.07151249510222907,0.0,0.6044057371493303
0.8420000000000006,0.06834928670321078,0.0,0.6046739444625671
0.8440000000000006,0.06518645116043208,0.0,0.6049213065699558
0.8460000000000006,0.06202920000208097,0.0,0.6051478160055439
0.8480000000000006,0.058882460591978394,0.0,0.6053535103236534
0.8500000000000006,0.05575091206586277,0.0,0.6055384881652178
0.8520000000000006,0.05263901082670909,0.0,0.6057029195050796
0.8540000000000006,0.04955100848364771,0.0,0.6058470514972684
0.8560000000000006,0.04649096435412482,0.0,0.6059712109860085
0.8580000000000007,0.04346275408628025,0.0,0.6060758044910556
0.8600000000000007,0.04047007554458573,0.0,0.6061613162831803
0.8620000000000007,0.03751645279715006,0.0,0.6062283050218469
0.8640000000000007,0.034605238818758516,0.0,0.606277399319579
0.8660000000000007,0.03173961735836475,0.0,0.6063092925167777
0.8680000000000007,0.028922604297752577,0.0,0.6063247368899038
0.8700000000000007,0.0261570487379586,0.0,0.6063245374698314
0.8720000000000007,0.023453029941454442,0.0,0.606294760000733
0.8740000000000007,0.020812892871677535,0.0,0.6062521751182203
0.8760000000000007,0.018238630684911758,0.0,0.6061978841387321
0.8780000000000007,0.01573203044971694,0.0,0.6061329585589523
0.8800000000000007,0.013294691782207504,0.0,0.606058445701019
0.8820000000000007,0.010928041088582308,0.0,0.605975371677898
